,class,image_path,name,xmax,xmin,ymax,ymin
883,7,fcc00fec4afde07590dd1f0ad8bd371c.jpg,BAD_BILLBOARD,192,192,192,192
884,7,9ed443302a6cb64122c66c6b579e751b.jpg,BAD_BILLBOARD,192,192,192,192
885,2,500d3cc449830e15b75f37455e6ce552.jpg,POTHOLES,192,192,192,192
886,7,0d200a6761b3ebd25b290fc3b4008bd3.jpg,BAD_BILLBOARD,192,192,192,192
887,3,32b93c7f77b655c5aa697d2ceb8f9fc6.jpg,GARBAGE,192,192,192,192
888,3,07deac713cf66ba6d24b20b782f74aff.jpg,GARBAGE,192,192,192,192
889,3,52b124181113809d129b830243ddad1c.jpg,GARBAGE,192,192,192,192
890,0,ca6e2ab2df6d87b8b9767b83a0535d93.jpg,GRAFFITI,192,192,192,192
891,9,883bcd7ec083fbd77d9abe2c32b51743.jpg,CLUTTER_SIDEWALK,192,192,192,192
892,7,93ac74366600e535218650f6648b024f.jpg,BAD_BILLBOARD,192,192,192,192
893,3,e7e5d6bd44e1a2fb3b15438fbdf22825.jpg,GARBAGE,192,192,192,192
894,2,a18408353d0decad73502884abe939fb.jpg,POTHOLES,192,192,192,192
895,3,8ed0642021aed6ea8105338ea736d10e.jpg,GARBAGE,192,192,192,192
896,4,a76aefa9f0a67b05d06a6bda4b4f3601.jpg,CONSTRUCTION_ROAD,192,192,192,192
897,9,8486b0afefec4f81549b39b14baa7bcc.jpg,CLUTTER_SIDEWALK,192,192,192,192
898,4,27458602b19b7b94808dbc2e8d47c253.jpg,CONSTRUCTION_ROAD,192,192,192,192
899,3,9064f8730bf29b753c22738417d62963.jpg,GARBAGE,192,192,192,192
900,3,2bce4e693d2527fcc42af822b6f666ee.jpg,GARBAGE,192,192,192,192
901,9,f17ee71fa10ef7569d16fadfab95653b.jpg,CLUTTER_SIDEWALK,192,192,192,192
902,3,fb3d51ebb894e50a81c206be3f5520b3.jpg,GARBAGE,192,192,192,192
903,9,7d2fda3f5192c7924c3ad2cc36841090.jpg,CLUTTER_SIDEWALK,192,192,192,192
904,3,030a78514521188500fa24de227b33f0.jpg,GARBAGE,192,192,192,192
905,3,d4d78fcb72b91a2b5eab67e5af01b25c.jpg,GARBAGE,192,192,192,192
906,9,55eda032298d933144f258d2cd9b6ec5.jpg,CLUTTER_SIDEWALK,192,192,192,192
907,4,39481e7e80ede09b0e7abe8683a3c9e6.jpg,CONSTRUCTION_ROAD,192,192,192,192
908,3,6c70c3fcf7c64063d3fd160ccaf5bb09.jpg,GARBAGE,192,192,192,192
909,3,9f3ed082b412be06812cbe56d1c5b6fa.jpg,GARBAGE,192,192,192,192
910,0,e4790236df495281fe7ab950456b777e.jpg,GRAFFITI,192,192,192,192
911,0,eff82e9be44a893c3864ff00057cd388.jpg,GRAFFITI,192,192,192,192
912,2,562583cd866b4292098df53b78db21dd.jpg,POTHOLES,192,192,192,192
913,3,901f2cc758f280dab3a2235b35d542c9.jpg,GARBAGE,192,192,192,192
914,9,e7ea2d5901e72456ef94fde2302c0c24.jpg,CLUTTER_SIDEWALK,192,192,192,192
915,1,b86a8d375eddab91e3a95c2f1cb9836c.jpg,FADED_SIGNAGE,192,192,192,192
916,3,5d96548bf66787da0c5b92463ae524c4.jpg,GARBAGE,192,192,192,192
917,9,b530962d665416a71c3f9d9a41dfc310.jpg,CLUTTER_SIDEWALK,192,192,192,192
918,9,1b755e257098992054567c650cb34b81.jpg,CLUTTER_SIDEWALK,192,192,192,192
919,10,e2a96566b702c5abcf66f511b07f1747.jpg,UNKEPT_FACADE,192,192,192,192
920,3,3c9cf3de4bdca1de740a905afb0acc2a.jpg,GARBAGE,192,192,192,192
921,3,ed08bfc85594bc97e9656e412d529976.jpg,GARBAGE,192,192,192,192
922,3,955fce92a1680c466de09bacb43f8690.jpg,GARBAGE,192,192,192,192
923,7,d8b3b77810f2383e1e22b8803523222e.jpg,BAD_BILLBOARD,192,192,192,192
924,8,0588e72d3887b84ebab9351e6482b880.jpg,SAND_ON_ROAD,192,192,192,192
925,3,55b731f090fa916933ecdae174ec6bed.jpg,GARBAGE,192,192,192,192
926,9,28a4f8d70a5b0c80a846b626ec7903cc.jpg,CLUTTER_SIDEWALK,192,192,192,192
927,9,21dc2c9b9de561ddab011cdbb48412d5.jpg,CLUTTER_SIDEWALK,192,192,192,192
928,3,74de48e9f0c8d24ac47ddf4e1c115ffc.jpg,GARBAGE,192,192,192,192
929,2,2355203f94cfc0e0686795ae91096559.jpg,POTHOLES,192,192,192,192
930,3,e21b1075eb5569a3b11d1a6a4b868c8c.jpg,GARBAGE,192,192,192,192
931,3,de593ad9f2051ca66566b65c5bfa3af6.jpg,GARBAGE,192,192,192,192
932,3,187cec6f34e32f55bd727b2b7cb035b2.jpg,GARBAGE,192,192,192,192
933,3,a0d06453911e7805549160cc33b482f8.jpg,GARBAGE,192,192,192,192
934,3,133b2478f2c69118154e46b8f2424f97.jpg,GARBAGE,192,192,192,192
935,9,e34849efcdea8315e076bcf5fd9b4ed5.jpg,CLUTTER_SIDEWALK,192,192,192,192
936,2,630b98ec4f327d9e395e5c2bab203f01.jpg,POTHOLES,192,192,192,192
937,3,ba6b953922612d559f4a8d02119843e5.jpg,GARBAGE,192,192,192,192
938,3,4ce1919c0279714e2c7fb14fe040d374.jpg,GARBAGE,192,192,192,192
939,3,7390f210737c7f9d44df1acc7f01feb9.jpg,GARBAGE,192,192,192,192
940,9,ebb982611b59153bc9877bba4e6a2a80.jpg,CLUTTER_SIDEWALK,192,192,192,192
941,3,579d467fafb4feb251937414a671f0d5.jpg,GARBAGE,192,192,192,192
942,9,d1c663f142afdab180b2ae0e00e6ee6c.jpg,CLUTTER_SIDEWALK,192,192,192,192
943,3,95c1f10606658a7586d509e90819bcf2.jpg,GARBAGE,192,192,192,192
944,0,c2407ec98c14f85923e966600fc52cb1.jpg,GRAFFITI,192,192,192,192
945,7,a7544803f374a54308c322ecacaac1de.jpg,BAD_BILLBOARD,192,192,192,192
946,9,0dc0d15ccecaf6da95008fdc6c05fb6b.jpg,CLUTTER_SIDEWALK,192,192,192,192
947,0,0a584ddb325ed1ab4083d341280caaa8.jpg,GRAFFITI,192,192,192,192
948,3,157b2ffb5e86fd64686e3683c99262e9.jpg,GARBAGE,192,192,192,192
949,3,fcb310d049b4b5681b6764520c3bec5b.jpg,GARBAGE,192,192,192,192
950,3,1164f60413da089fbad7666e6bb764cb.jpg,GARBAGE,192,192,192,192
951,3,4089be5d30f653eb9e26f316b6f28d3d.jpg,GARBAGE,192,192,192,192
952,3,88a9559cb4b0cacbb6a93b07378f4d62.jpg,GARBAGE,192,192,192,192
953,3,db77fc656c27beac3f2a73f96d8e8e37.jpg,GARBAGE,192,192,192,192
954,7,f2f9619a3a925c6e9708c7f7e5ae04ea.jpg,BAD_BILLBOARD,192,192,192,192
955,3,50f53d69ca0397198087ff4044a23099.jpg,GARBAGE,192,192,192,192
956,4,925de772c4c51966026c575a862ad9a0.jpg,CONSTRUCTION_ROAD,192,192,192,192
957,7,45304d9ad798bc7c32f36c4ac300ba65.jpg,BAD_BILLBOARD,192,192,192,192
958,9,f9bb9d46deecb22dfd11c39bc5a2c80a.jpg,CLUTTER_SIDEWALK,192,192,192,192
959,3,7df21c1ad262edfab32b5b3f96707893.jpg,GARBAGE,192,192,192,192
960,3,9676e42d0de73ab753ce2db2e42ef437.jpg,GARBAGE,192,192,192,192
961,7,a6dfa60947b2eb0f02331cb2e43d2f86.jpg,BAD_BILLBOARD,192,192,192,192
962,4,ef69a3e88e69488eb7328f479f0352f6.jpg,CONSTRUCTION_ROAD,192,192,192,192
963,7,a5c2f98fbf41e403eace427e0bf988cc.jpg,BAD_BILLBOARD,192,192,192,192
964,4,58901f16e0f004e8c6d2f9f3d47f43c3.jpg,CONSTRUCTION_ROAD,192,192,192,192
965,4,502df708d332b86e5194ef3df5ab2719.jpg,CONSTRUCTION_ROAD,192,192,192,192
966,3,a1a8a07362a745d8646ba34ee7d00548.jpg,GARBAGE,192,192,192,192
967,0,27f2dc901ae332e218b3ed943fbff601.jpg,GRAFFITI,192,192,192,192
968,7,e1a4b30f095939f6d49dabe928533ea9.jpg,BAD_BILLBOARD,192,192,192,192
969,9,2d0bf3613f52c721467c080880e68bc1.jpg,CLUTTER_SIDEWALK,192,192,192,192
970,3,495af014c137557acd195960f3272f33.jpg,GARBAGE,192,192,192,192
971,3,d62007bfea06ac9445d646987f191604.jpg,GARBAGE,192,192,192,192
972,3,01f2b5e3bb064105b43f5e32c40870c7.jpg,GARBAGE,192,192,192,192
973,9,cbae55f136ba492900b254bf42d4698f.jpg,CLUTTER_SIDEWALK,192,192,192,192
974,9,fbda53b68ad4dac62e2961c481d96c02.jpg,CLUTTER_SIDEWALK,192,192,192,192
975,4,4fac6244b0e9b083103fda099ae395bc.jpg,CONSTRUCTION_ROAD,192,192,192,192
976,9,2e811a337b4f2eac5858fe0a8824b422.jpg,CLUTTER_SIDEWALK,192,192,192,192
977,7,9c5edc95c88c13aca874ed4a4c1efb12.jpg,BAD_BILLBOARD,192,192,192,192
978,0,f688a21e0dafd064219b5cbd134f9a26.jpg,GRAFFITI,192,192,192,192
979,3,864047ee4acf2a0549b1ea6ac59ca950.jpg,GARBAGE,192,192,192,192
980,2,9bfe4498ee0afc348d4669aec719d08c.jpg,POTHOLES,192,192,192,192
981,4,96c3ab9593b46f83c97a4aa84daf3623.jpg,CONSTRUCTION_ROAD,192,192,192,192
982,9,e07de2d81df5b54e282c90446a176ec7.jpg,CLUTTER_SIDEWALK,192,192,192,192
983,3,031ef9450a652442debd88b88daf3385.jpg,GARBAGE,192,192,192,192
984,3,e9f5ec38a810b53acbfc9f462f3bb655.jpg,GARBAGE,192,192,192,192
985,4,7e0f579bc9479dfb90ba9004f5590ee1.jpg,CONSTRUCTION_ROAD,192,192,192,192
986,3,024602a9dbca6d8964416611c547fce1.jpg,GARBAGE,192,192,192,192
987,3,b2368c1eeac41914156f6d4853bbb310.jpg,GARBAGE,192,192,192,192
988,3,05d33c5af5ca0de5cdc463bd46f0d7c1.jpg,GARBAGE,192,192,192,192
989,0,1d920bc3f201f392a8ddfa5dbefa89e8.jpg,GRAFFITI,192,192,192,192
990,3,5b47d70d127e5c9fc6bf1ef9187ad90e.jpg,GARBAGE,192,192,192,192
991,7,72bb8fe8f8cd04861174084ef38d0998.jpg,BAD_BILLBOARD,192,192,192,192
992,3,b05a43e393aa87a79b9f43fde8363b11.jpg,GARBAGE,192,192,192,192
993,7,e07ad37220b593194f1211958d043bae.jpg,BAD_BILLBOARD,192,192,192,192
994,3,ea78e8deafe60e4f618207f946b6e18e.jpg,GARBAGE,192,192,192,192
995,3,a3e4584c670aeb942f08786a5dc626fe.jpg,GARBAGE,192,192,192,192
996,7,49483a710939d37afc304eee1aff74ed.jpg,BAD_BILLBOARD,192,192,192,192
997,3,0de90c31de9923835a675f5b8fad9bfe.jpg,GARBAGE,192,192,192,192
998,8,3c3980bd28f378db9613bc18ae7ee9e8.jpg,SAND_ON_ROAD,192,192,192,192
999,9,5bc073dfb5d2ef9bf49dc54c943a5d3f.jpg,CLUTTER_SIDEWALK,192,192,192,192
1000,4,6d5cb9abca91a010f1936f3be369223b.jpg,CONSTRUCTION_ROAD,192,192,192,192
1001,3,9f19c4afb0ba2166d23956525f2cbd0e.jpg,GARBAGE,192,192,192,192
1002,2,e0b8d3ca586891bd06d7336336827f63.jpg,POTHOLES,192,192,192,192
1003,9,f411304d3c30e2694f442897e2ff3bfc.jpg,CLUTTER_SIDEWALK,192,192,192,192
1004,3,c8f938cf5313ac68679508ae27889b80.jpg,GARBAGE,192,192,192,192
1005,3,f6544c6c8d8620e13742beb4700a1ebf.jpg,GARBAGE,192,192,192,192
1006,2,1290e8ba6ef500f817cdb965d21ef3f6.jpg,POTHOLES,192,192,192,192
1007,4,04308179e509e34ab757f8458af858ab.jpg,CONSTRUCTION_ROAD,192,192,192,192
1008,0,9b7352bb2f68b01c6f9b3fffff85db38.jpg,GRAFFITI,192,192,192,192
1009,4,a7e9450f7ca01da6619e3785b8144089.jpg,CONSTRUCTION_ROAD,192,192,192,192
1010,2,b4acfbaf2d7f13d91f7c34734829f8f6.jpg,POTHOLES,192,192,192,192
1011,3,a43d9b7fbbeb4ddce0f1e6d7959afcbf.jpg,GARBAGE,192,192,192,192
1012,3,fa000afe8a99edb79ca0c928c9a6490b.jpg,GARBAGE,192,192,192,192
1013,7,d3464300d517f311e832294fcbcc756b.jpg,BAD_BILLBOARD,192,192,192,192
1014,9,c5532ecd4e4442938e16dbc56d1e6fe8.jpg,CLUTTER_SIDEWALK,192,192,192,192
1015,9,e313326df26980769fd9a746f1b66aca.jpg,CLUTTER_SIDEWALK,192,192,192,192
1016,8,266d39bc73acf39c92b03ba81a636f84.jpg,SAND_ON_ROAD,192,192,192,192
1017,9,7c0ccaa0e303cd19e2a254b8f3bf6a30.jpg,CLUTTER_SIDEWALK,192,192,192,192
1018,3,dde023009163eb74433816458f79e6d5.jpg,GARBAGE,192,192,192,192
1019,3,68827079728d40c7900e3ee791690edf.jpg,GARBAGE,192,192,192,192
1020,9,b9e0b03e3f6cdb89bdb14646de76c940.jpg,CLUTTER_SIDEWALK,192,192,192,192
1021,4,d711735c3282599313f6877cbbe15245.jpg,CONSTRUCTION_ROAD,192,192,192,192
1022,7,cf248e56b24eee268a185eaf843c698c.jpg,BAD_BILLBOARD,192,192,192,192
1023,7,a1030fd001ad3e7f1c4bf7e6ebd78a9b.jpg,BAD_BILLBOARD,192,192,192,192
1024,8,1f9a930efa8fd265bd12e86a6b4601fd.jpg,SAND_ON_ROAD,192,192,192,192
1025,3,cbc2a4b62c01e708c0224e393dfc6223.jpg,GARBAGE,192,192,192,192
1026,3,f50b82907ad033f922dd005a01333b8f.jpg,GARBAGE,192,192,192,192
1027,3,a4ed70c8bd113ba593388308c445eb51.jpg,GARBAGE,192,192,192,192
1028,4,2d396535954c842647e15d96b4495423.jpg,CONSTRUCTION_ROAD,192,192,192,192
1029,3,d88116a2107f3933448221a7b6d7467b.jpg,GARBAGE,192,192,192,192
1030,2,972db17ec3df00e12f717fc0e5b24a4e.jpg,POTHOLES,192,192,192,192
1031,3,2f96e1f17c34ef8fe7b00d2527770451.jpg,GARBAGE,192,192,192,192
1032,3,a7c6033b5590d7038f95f2ac3359715e.jpg,GARBAGE,192,192,192,192
1033,3,6aff4b98b5fa92084bb69fc597391062.jpg,GARBAGE,192,192,192,192
1034,3,244839c6a0ede9baf210de7680b0610e.jpg,GARBAGE,192,192,192,192
1035,9,3481d21564e8e1ef8ac03002f4588ae1.jpg,CLUTTER_SIDEWALK,192,192,192,192
1036,8,6106fd996ff3a2818b18fc7da6347d0e.jpg,SAND_ON_ROAD,192,192,192,192
1037,9,408347f6771a0180813ef035be6e5138.jpg,CLUTTER_SIDEWALK,192,192,192,192
1038,3,d703398358f9a84ae93787eb8104cb8f.jpg,GARBAGE,192,192,192,192
1039,3,c7d7d031b5086f5c91833b6efa277d71.jpg,GARBAGE,192,192,192,192
1040,7,7c0e2be9971e71094a83bfeda4d9d49f.jpg,BAD_BILLBOARD,192,192,192,192
1041,9,7d3a78fe8701d1390b2bbe60f4b9d4c5.jpg,CLUTTER_SIDEWALK,192,192,192,192
1042,4,bfe8342d205dee48293515bdcc8efa71.jpg,CONSTRUCTION_ROAD,192,192,192,192
1043,4,81d5c6c8c45d86fa79ae92f964161faa.jpg,CONSTRUCTION_ROAD,192,192,192,192
1044,3,1d80f65d82f5cb114b3f7f53865f0290.jpg,GARBAGE,192,192,192,192
1045,3,a837318d2dee23ee441c9cf7687bc649.jpg,GARBAGE,192,192,192,192
1046,3,f1c5e710b450934183eee523799c9003.jpg,GARBAGE,192,192,192,192
1047,3,4152841e1a6322755fa7852fa7dcc6a5.jpg,GARBAGE,192,192,192,192
1048,3,0c91a440ef40a7ff17cf187147222efb.jpg,GARBAGE,192,192,192,192
1049,3,0740268ccc17584dc6cdee23b0043f4f.jpg,GARBAGE,192,192,192,192
1050,2,4d21bcdf3014e827c9c51f7b8798b22e.jpg,POTHOLES,192,192,192,192
1051,3,05edd3d39de7161ab910d85386d53c30.jpg,GARBAGE,192,192,192,192
1052,7,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,BAD_BILLBOARD,192,192,192,192
1053,2,2be91de007776edc8eaf1561628032a1.jpg,POTHOLES,192,192,192,192
1054,3,aec3b6cd2483fb1ccb1a72a59c08ff05.jpg,GARBAGE,192,192,192,192
1055,3,97f7d0bfca9371026ec37ea3966e6261.jpg,GARBAGE,192,192,192,192
1056,3,77b9438001829e277851f2ca6782c885.jpg,GARBAGE,192,192,192,192
1057,4,64b55a902bfbc720fa65da3aaa4f0f54.jpg,CONSTRUCTION_ROAD,192,192,192,192
1058,2,e40a5dfb962bda7382eddfd929562e28.jpg,POTHOLES,192,192,192,192
1059,3,e0170167a3744949151377c608b1078a.jpg,GARBAGE,192,192,192,192
1060,3,2867d05fe051716848caa71bb08a23a0.jpg,GARBAGE,192,192,192,192
1061,3,447ecca261014f674bcc513cae5fdd73.jpg,GARBAGE,192,192,192,192
1062,0,8ea94f32c8b23293a434dbc1912294e9.jpg,GRAFFITI,192,192,192,192
1063,3,6f4d90d41ec03f819828c88aa2ce7a2a.jpg,GARBAGE,192,192,192,192
1064,3,468f809bce4e26f19b97ca5362cfe1f2.jpg,GARBAGE,192,192,192,192
1065,2,c68377da040b35db1099a27b8c637ff5.jpg,POTHOLES,192,192,192,192
1066,7,8f7e2a61615536f1b09d3629cd957e14.jpg,BAD_BILLBOARD,192,192,192,192
1067,3,22942a308bc37b3d3c5d49d68b28e1aa.jpg,GARBAGE,192,192,192,192
1068,3,bccb6f1c1feb5fd1de98cd39348ead21.jpg,GARBAGE,192,192,192,192
1069,9,f52b409249cf7fadb18c0d048528f527.jpg,CLUTTER_SIDEWALK,192,192,192,192
1070,4,199774ddac89791123a3851ae6a5d4ce.jpg,CONSTRUCTION_ROAD,192,192,192,192
1071,3,b7251205c6f8d1046f6be0d63c4aa662.jpg,GARBAGE,192,192,192,192
1072,3,5250f91460ddc1aa0dec25373ab94f15.jpg,GARBAGE,192,192,192,192
1073,3,9c56d9847d061b47ea0e7b66f0096cde.jpg,GARBAGE,192,192,192,192
1074,3,38ea31b13df5afed86b96c658744422b.jpg,GARBAGE,192,192,192,192
1075,7,bee6b19b70e2b4bbb031ae39eb3497d7.jpg,BAD_BILLBOARD,192,192,192,192
1076,4,7ed7cf0221bcb0e45f5472d1c67d78d1.jpg,CONSTRUCTION_ROAD,192,192,192,192
1077,7,397eb9f75bbbcfc21e80d1ffeceff45e.jpg,BAD_BILLBOARD,192,192,192,192
1078,3,34a677c22624380037564f32c88267cd.jpg,GARBAGE,192,192,192,192
1079,3,bb08bad12b4e687d0a7fc3d2f6829337.jpg,GARBAGE,192,192,192,192
1080,3,a9614bba06dbbb3fae5a6ef08f238f19.jpg,GARBAGE,192,192,192,192
1081,4,54ec0df4ebb186bf07961530482c91a8.jpg,CONSTRUCTION_ROAD,192,192,192,192
1082,9,3bfc7dcc43f2f036f2e701f4891a5122.jpg,CLUTTER_SIDEWALK,192,192,192,192
1083,3,b35a467c5c4ec16ee333a01470d4c2a1.jpg,GARBAGE,192,192,192,192
1084,3,c973e48ff635ca684a2b10263e193677.jpg,GARBAGE,192,192,192,192
1085,3,dc02f2ac0198a71eb80aa5b339ce9034.jpg,GARBAGE,192,192,192,192
1086,0,e219f28ed91a7de4edecc60ccdb9d8bb.jpg,GRAFFITI,192,192,192,192
1087,9,f04a4302749c65d76ee8ece303c07358.jpg,CLUTTER_SIDEWALK,192,192,192,192
1088,7,5b03ecdbe089165db75ce978c1bc27b3.jpg,BAD_BILLBOARD,192,192,192,192
1089,3,0d34f3e7baddabff5c8fe76f4798805e.jpg,GARBAGE,192,192,192,192
1090,3,bf6dabc0d9217965bb5a9d71462d25bb.jpg,GARBAGE,192,192,192,192
1091,3,103eee59da3bb2e9e47f96f958cffc81.jpg,GARBAGE,192,192,192,192
1092,3,92fc627ff1922afa90ec8ca04fb0e170.jpg,GARBAGE,192,192,192,192
1093,7,64dc97be143d7d6b961f6c48c74a2eef.jpg,BAD_BILLBOARD,192,192,192,192
1094,3,6f709afaea963c65e7a83e407cd7fac8.jpg,GARBAGE,192,192,192,192
1095,4,e82186b0c9ad645974a227722ef75124.jpg,CONSTRUCTION_ROAD,192,192,192,192
1096,8,1fc5fb0958415c9c067a7c3eafa72812.jpg,SAND_ON_ROAD,192,192,192,192
1097,7,7f2e5154b15c998b1c724acb2106fe07.jpg,BAD_BILLBOARD,192,192,192,192
1098,2,c51696707c05f2a93b7dcdddf4e0cd67.jpg,POTHOLES,192,192,192,192
1099,4,c59e81a5924d1bd3e00334700ec81bb5.jpg,CONSTRUCTION_ROAD,192,192,192,192
1100,2,8cb7facb5fbbb0b71b94e314b58462bf.jpg,POTHOLES,192,192,192,192
1101,3,3ce95346a9335a7e99883c32b5a26904.jpg,GARBAGE,192,192,192,192
1102,3,a4e6a65e580bdae2bfb4632251de9803.jpg,GARBAGE,192,192,192,192
1103,9,3ca9059d470ffb6152d9aa2310446f6e.jpg,CLUTTER_SIDEWALK,192,192,192,192
1104,3,759028330f46c24ee16d23005382e680.jpg,GARBAGE,192,192,192,192
1105,9,4c0d782d4dac6e449c22d03cf5da8b35.jpg,CLUTTER_SIDEWALK,192,192,192,192
1106,2,f527117b6b57cb949f81c9da8f051ac9.jpg,POTHOLES,192,192,192,192
1107,2,37e10e6f7a2286cfa2fda14e9869852f.jpg,POTHOLES,192,192,192,192
1108,3,33324b7e81629a6be7135f050761d512.jpg,GARBAGE,192,192,192,192
1109,3,55bfe0c63fbb73639d8d9f95b2106f2d.jpg,GARBAGE,192,192,192,192
1110,3,e92e5fe06a92949b534ce73c11b26673.jpg,GARBAGE,192,192,192,192
1111,3,6d78af4314b37e83d002af4fe9ef3f2f.jpg,GARBAGE,192,192,192,192
1112,3,b67ceaaacb0e60c258ecf989877fd275.jpg,GARBAGE,192,192,192,192
1113,3,dc884233508a0b092dae11a75b9f68a8.jpg,GARBAGE,192,192,192,192
1114,3,ad62c5dadcf94f074f7437c40b36a688.jpg,GARBAGE,192,192,192,192
1115,3,f478d4cc365c95a2fd8ea80047170f15.jpg,GARBAGE,192,192,192,192
1116,3,14b666bff5c9a557747a198f2a478e32.jpg,GARBAGE,192,192,192,192
1117,2,c1dd7dff2789ed938828c1866b2c9eb2.jpg,POTHOLES,192,192,192,192
1118,3,da46844265b2f9a74317f07dceb34d8d.jpg,GARBAGE,192,192,192,192
1119,3,c82f2e5c7c1366bf710bc8936fbe3c8d.jpg,GARBAGE,192,192,192,192
1120,3,f735162bcc2c6129f0d07943a24db460.jpg,GARBAGE,192,192,192,192
1121,9,f07029ccca20f9924c3dc51e55fb57e5.jpg,CLUTTER_SIDEWALK,192,192,192,192
1122,3,38e2b48ada92834f00b4e40913521702.jpg,GARBAGE,192,192,192,192
1123,9,c2160d27812c651f4604b622353fd068.jpg,CLUTTER_SIDEWALK,192,192,192,192
1124,0,e93d82b90d414e1a1918bf8075dc61f8.jpg,GRAFFITI,192,192,192,192
1125,3,0ab8f4c4a3de27c56737833a7a27346c.jpg,GARBAGE,192,192,192,192
1126,3,928b7afb364d2060130d838b1a7be9b4.jpg,GARBAGE,192,192,192,192
1127,8,fbf367e6d83dc6c8fac32569b5f10c4a.jpg,SAND_ON_ROAD,192,192,192,192
1128,3,96032f4d939645edc00a5d96a91f72ba.jpg,GARBAGE,192,192,192,192
1129,7,21450e38d03277490977bdbf9114a451.jpg,BAD_BILLBOARD,192,192,192,192
1130,2,861354ba67b904d3b1f24870e5408d53.jpg,POTHOLES,192,192,192,192
1131,7,c9da615c2e730706799fde3c4c1f2e15.jpg,BAD_BILLBOARD,192,192,192,192
1132,3,7396e7b355c2a5f195e78370f3c50441.jpg,GARBAGE,192,192,192,192
1133,4,e105d73ca7676faf789f73feb3d5864c.jpg,CONSTRUCTION_ROAD,192,192,192,192
1134,3,97e0a3df92b02141566b935b68e02df0.jpg,GARBAGE,192,192,192,192
1135,3,108b27e138205fc0a078ee87fa1bd921.jpg,GARBAGE,192,192,192,192
1136,2,0b55874525b539ac5d2e93c0d2e06957.jpg,POTHOLES,192,192,192,192
1137,3,1b1db3deb85030f2bfc6925a9dd3eee7.jpg,GARBAGE,192,192,192,192
1138,2,9312d5f646b5c51bd15bd6e32ed56079.jpg,POTHOLES,192,192,192,192
1139,3,024b3a7048ab6b3544bc8367d2c31487.jpg,GARBAGE,192,192,192,192
1140,4,8a61e5171c0de9f9d3d33f646018ff5b.jpg,CONSTRUCTION_ROAD,192,192,192,192
1141,3,5308cea79b11d9fe6ce42d6d1f517263.jpg,GARBAGE,192,192,192,192
1142,3,3ecd8cf9962d7db3635af6a0885a8381.jpg,GARBAGE,192,192,192,192
1143,3,66848d6374bc8c801c4d2dd3da1e0ba0.jpg,GARBAGE,192,192,192,192
1144,7,47acd79383bb3b384c6eadc161fed4d7.jpg,BAD_BILLBOARD,192,192,192,192
1145,7,b4f2bd385e897dcf223380b56e6d5f4b.jpg,BAD_BILLBOARD,192,192,192,192
1146,3,3d092572ff3e4398121a5c57282709fc.jpg,GARBAGE,192,192,192,192
1147,3,df3616ec29acb652c10c725f184f375a.jpg,GARBAGE,192,192,192,192
1148,2,f646595934710cb2e69d1cb3b6ad66dc.jpg,POTHOLES,192,192,192,192
1149,4,beafbd07c60784766b4281d538638976.jpg,CONSTRUCTION_ROAD,192,192,192,192
1150,9,d3c4b6fe89764d05bbf94a856d550576.jpg,CLUTTER_SIDEWALK,192,192,192,192
1151,4,b3684b58ebadf8ba0fb7f4aa76357e6c.jpg,CONSTRUCTION_ROAD,192,192,192,192
1152,2,6a95a7003c4caf2b8c69efaaac8e2095.jpg,POTHOLES,192,192,192,192
1153,3,79d99ed65a810303869c77f259f876a5.jpg,GARBAGE,192,192,192,192
1154,7,db49453ba9d0583957d00fc45d0e2698.jpg,BAD_BILLBOARD,192,192,192,192
1155,3,e9efa20ff16678b1ce8c563a280976ae.jpg,GARBAGE,192,192,192,192
1156,7,66faace2d93d53b2e46d50921ebe0c32.jpg,BAD_BILLBOARD,192,192,192,192
1157,0,ba042ff96abf1e57ca62e70cc8af673e.jpg,GRAFFITI,192,192,192,192
1158,3,777de287e78909f828f0ecdf10845fdd.jpg,GARBAGE,192,192,192,192
1159,3,679acb6a89b83be0ca04f74a96d25738.jpg,GARBAGE,192,192,192,192
1160,3,f312048393d79ad42b3816e6294f190a.jpg,GARBAGE,192,192,192,192
1161,9,f7967f05b8c4c0a30d4acfb85d2d5552.jpg,CLUTTER_SIDEWALK,192,192,192,192
1162,3,29bb1d97f6adc54bc0297d72f2c8b6ef.jpg,GARBAGE,192,192,192,192
1163,3,881d881f656bc7e49f0e5d9118d84d18.jpg,GARBAGE,192,192,192,192
1164,7,187d58cc09006533edaaa682e294d632.jpg,BAD_BILLBOARD,192,192,192,192
1165,3,08019c477a11b63c1a21b1bd6a401609.jpg,GARBAGE,192,192,192,192
1166,3,eaf124c6e5124e9e312fc6c7d3df02d9.jpg,GARBAGE,192,192,192,192
1167,3,6b7fbd520045b4a5eb415c0c7fbddcd6.jpg,GARBAGE,192,192,192,192
1168,3,7f13f4c3359586b7e8b1b67e17e07a5f.jpg,GARBAGE,192,192,192,192
1169,9,584ef2facd2b3c711db09625d74869d6.jpg,CLUTTER_SIDEWALK,192,192,192,192
1170,3,1d4c428a15d9f128095dca97460c63bd.jpg,GARBAGE,192,192,192,192
1171,7,ce51d6f11d6c26ca30f49648bbd7d780.jpg,BAD_BILLBOARD,192,192,192,192
1172,4,2772690816ecbad849ca465d3f045977.jpg,CONSTRUCTION_ROAD,192,192,192,192
